Name,Closet Image,Storage Image,Variation,DIY,Buy,Sell,HHA Base Points,Color 1,Color 2,Size,Exchange Price,Exchange Currency,Source,Source Notes,Season/Event,Season/Event Exclusive,Seasonal Availability,Seasonality,Mannequin Season,Gender,Villager Gender,Style 1,Style 2,Label Themes,Sort Order,Type,Villager Equippable,Catalog,Version Added,Unlocked?,Filename,ClothGroup ID,Internal ID,Unique Entry ID
cat cap,,,White,No,980,245,51,White,Pink,1x1,880,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Cute,Cute,fairy tale; party; theatrical,1,Headgear_HasBang,No,For sale,1.0.0,Yes,CapBangsCat2,678,11703,vHB8gJoaSPoCJGkLz
cat cap,,,Navy blue,No,980,245,51,Blue,Pink,1x1,880,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Cute,Cute,fairy tale; party; theatrical,2,Headgear_HasBang,No,For sale,1.0.0,Yes,CapBangsCat0,678,5326,CJzRXGT2fjMnB3Rgh
cat cap,,,Brown,No,980,245,51,Brown,Pink,1x1,880,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Cute,Cute,fairy tale; party; theatrical,3,Headgear_HasBang,No,For sale,1.0.0,Yes,CapBangsCat1,678,11702,dsjqz48SY6TcQ7X7e
catcher's mask,,,Orange,No,1560,390,51,Black,Orange,1x1,1400,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Active,sporty; work,1,HeadFullFace,No,For sale,1.0.0,Yes,CapFullfaceCatcher3,931,11602,FiRH6PxvgXwf7RXFL
catcher's mask,,,Yellow,No,1560,390,51,Black,Yellow,1x1,1400,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Active,sporty; work,2,HeadFullFace,No,For sale,1.0.0,Yes,CapFullfaceCatcher4,931,11603,c9D7iWahWWuwwBhWm
catcher's mask,,,Red,No,1560,390,51,Red,Red,1x1,1400,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Active,sporty; work,3,HeadFullFace,No,For sale,1.0.0,Yes,CapFullfaceCatcher0,931,6050,8zmdbp2tBykZTALsA
catcher's mask,,,Green,No,1560,390,51,Green,Green,1x1,1400,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Active,sporty; work,4,HeadFullFace,No,For sale,1.0.0,Yes,CapFullfaceCatcher2,931,11601,nP3Qibz6spPJjfzuf
catcher's mask,,,Navy blue,No,1560,390,51,Blue,Blue,1x1,1400,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Active,sporty; work,5,HeadFullFace,No,For sale,1.0.0,Yes,CapFullfaceCatcher1,931,11600,T5gi3Ez88i5d6CGsS
cavalier hat,,,Red,No,1600,400,51,Red,Yellow,1x1,1400,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Cool,Elegant,fairy tale; theatrical,1,HeadCap,Yes,For sale,1.0.0,Yes,CapHatCavalier1,816,11807,jpuz4JgbGnmndBnrF
cavalier hat,,,Green,No,1600,400,51,Green,Yellow,1x1,1400,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Cool,Elegant,fairy tale; theatrical,2,HeadCap,Yes,For sale,1.0.0,Yes,CapHatCavalier2,816,11808,7Hsa64WDuBsf9EWNk
cavalier hat,,,Blue,No,1600,400,51,Blue,Yellow,1x1,1400,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Cool,Elegant,fairy tale; theatrical,3,HeadCap,Yes,For sale,1.0.0,Yes,CapHatCavalier0,816,5663,LiyDo5B8daue2r4yx
chef's hat,,,NA,No,840,210,51,White,White,1x1,760,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,work,1,HeadCap,Yes,For sale,1.0.0,Yes,CapHatCockWhite,591,5140,nEKEfN4THZSYy2Fam
cherry hat,,,NA,Yes,NFS,1000,103,Red,Green,1x1,NA,NA,Crafting,,NA,NA,All Year,Summer,NA,Free,Free,Cute,Cute,fairy tale; party; theatrical,1,HeadCap,Yes,Not for sale,1.0.0,Yes,CapHatCherry0,1124,9873,zAezFwCd6zTXDiLmH
chic mum crown,,,NA,Yes,NFS,960,103,Pink,Purple,1x1,NA,NA,Crafting,,NA,NA,All Year,Autumn,NA,Free,Free,Cute,Elegant,fairy tale; party; vacation,1,HeadHairOrnament_Top,Yes,Not for sale,1.0.0,Yes,CapOrnamentMum2,574,5118,k3yYLEyKr9hmD482c
chic rose crown,,,NA,Yes,NFS,2880,103,Purple,Black,1x1,NA,NA,Crafting,,NA,NA,All Year,All Year,NA,Free,Free,Cute,Elegant,fairy tale; party; vacation,1,HeadHairOrnament_Top,Yes,Not for sale,1.0.0,Yes,CapOrnamentRose3,569,5113,AFGYn6gsbgZv7hR7h
chic tulip crown,,,NA,Yes,NFS,1440,103,Purple,Pink,1x1,NA,NA,Crafting,,NA,NA,All Year,Spring,NA,Free,Free,Cute,Elegant,fairy tale; party; vacation,1,HeadHairOrnament_Top,Yes,Not for sale,1.0.0,Yes,CapOrnamentTulip2,559,5103,egj5MuWKmQwuikuhY
Cinnamoroll hat,,,NA,No,1500,375,201,White,Blue,1x1,NA,NA,Nook Shopping Promotion,Scan the associated Sanrio amiibo card,NA,NA,All Year,All Year,NA,Free,Free,Cute,Cute,fairy tale; theatrical,1,Headgear_HasBang,No,Not in catalog,1.9.0,Yes,CapBangsCinnamoroll0,1304,13297,e62LmJW8Huri9PKub
coin headpiece,,,NA,No,NFS,1350,451,Yellow,Colorful,1x1,NA,NA,Gulliver,,NA,NA,All Year,All Year,NA,Free,Free,Gorgeous,Elegant,theatrical,1,Headgear_NoEar,No,Not for sale,1.0.0,Yes,CapHelmetCoinGold,1010,6091,gZaTz678JajwxN46E
colorful striped knit cap,,,Red,No,880,220,51,Red,Colorful,1x1,790,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Free,Cute,Cute,everyday; outdoorsy,1,HeadCap,Yes,For sale,1.0.0,Yes,CapHatColorful0,725,5409,9g2SAsCcRPBDN3a98
colorful striped knit cap,,,Yellow,No,880,220,51,Yellow,Colorful,1x1,790,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Free,Cute,Cute,everyday; outdoorsy,2,HeadCap,Yes,For sale,1.0.0,Yes,CapHatColorful3,725,10959,5umtCd4PB35mTEBfk
colorful striped knit cap,,,Green,No,880,220,51,Green,Colorful,1x1,790,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Free,Cute,Cute,everyday; outdoorsy,3,HeadCap,Yes,For sale,1.0.0,Yes,CapHatColorful2,725,10958,JvH9LbcQAaF3dFonA
colorful striped knit cap,,,Light blue,No,880,220,51,Aqua,Colorful,1x1,790,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Free,Cute,Cute,everyday; outdoorsy,4,HeadCap,Yes,For sale,1.0.0,Yes,CapHatColorful5,725,10961,Q2bPLK8wsnwGPMxN9
colorful striped knit cap,,,Blue,No,880,220,51,Blue,Colorful,1x1,790,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Free,Cute,Cute,everyday; outdoorsy,5,HeadCap,Yes,For sale,1.0.0,Yes,CapHatColorful1,725,10957,MNneFtRkQ4zH3N8TD
colorful striped knit cap,,,Purple,No,880,220,51,Purple,Colorful,1x1,790,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,Winter,Free,Free,Cute,Cute,everyday; outdoorsy,6,HeadCap,Yes,For sale,1.0.0,Yes,CapHatColorful4,725,10960,kjWy2e4uNkWHZ3o3p
combat helmet,,,Brown,No,1120,280,51,Black,Brown,1x1,1000,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Cool,outdoorsy,1,HeadCap,Yes,For sale,1.0.0,Yes,CapHatCombat1,671,10226,4xSCqGw5N8a9AxF6i
combat helmet,,,Avocado,No,1120,280,51,Green,Green,1x1,1000,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Cool,outdoorsy,2,HeadCap,Yes,For sale,1.0.0,Yes,CapHatCombat0,671,5316,bThWbsCsNjRFycArk
composer's wig,,,NA,No,1680,420,51,Colorful,Colorful,1x1,1500,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Elegant,Elegant,fairy tale; formal; party; theatrical; work,1,Headgear_NoEar,No,For sale,1.0.0,Yes,CapHelmetMusicBlack,837,5696,kmehP3Am6XP3sH2KN
conductor's cap,,,Blue,No,1680,420,51,Blue,Green,1x1,1500,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Cool,Simple,formal; work,1,HeadCap,Yes,For sale,2.0.0,Yes,CapHatTrain0,1462,14797,GJ4FXfQmfxHMz8qci
conductor's cap,,,Navy blue,No,1680,420,51,Black,Red,1x1,1500,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Cool,Simple,formal; work,2,HeadCap,Yes,For sale,2.0.0,Yes,CapHatTrain1,1462,466,fPxPiEdGjnwpLXg8w
conductor's cap,,,Light blue,No,1680,420,51,Aqua,Blue,1x1,1500,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Cool,Simple,formal; work,3,HeadCap,Yes,For sale,2.0.0,Yes,CapHatTrain2,1462,467,XazFisvbDxWEnJXFk
conductor's cap,,,Red,No,1680,420,51,Red,Blue,1x1,1500,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Cool,Simple,formal; work,4,HeadCap,Yes,For sale,2.0.0,Yes,CapHatTrain3,1462,468,usQLG3aFp3DQbThiF
conductor's cap,,,Green,No,1680,420,51,Green,Orange,1x1,1500,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Cool,Simple,formal; work,5,HeadCap,Yes,For sale,2.0.0,Yes,CapHatTrain4,1462,469,48Rfmmf3b6SxBG8Ns
conductor's cap,,,Brown,No,1680,420,51,Brown,Beige,1x1,1500,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Cool,Simple,formal; work,6,HeadCap,Yes,For sale,2.0.0,Yes,CapHatTrain5,1462,470,7oTWFKybeEdjhzHEE
conductor's cap,,,White,No,1680,420,51,White,Black,1x1,1500,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Cool,Simple,formal; work,7,HeadCap,Yes,For sale,2.0.0,Yes,CapHatTrain6,1462,471,Z4WMqtbWihwzuMCqs
cook cap with logo,,,Black,No,920,230,51,Black,White,1x1,830,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,work,1,HeadCap,Yes,For sale,2.0.0,Yes,CapHatCocklogo0,1384,14291,e3Z6r2aHX4Zc2k84W
cook cap with logo,,,Blue,No,920,230,51,Blue,White,1x1,830,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,work,2,HeadCap,Yes,For sale,2.0.0,Yes,CapHatCocklogo1,1384,476,dFQ86XPJtwm6khiTu
cook cap with logo,,,Pink,No,920,230,51,Pink,Pink,1x1,830,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,work,3,HeadCap,Yes,For sale,2.0.0,Yes,CapHatCocklogo5,1384,480,J9eLNpjRstvo5GSBw
cook cap with logo,,,Orange,No,920,230,51,Orange,White,1x1,830,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,work,4,HeadCap,Yes,For sale,2.0.0,Yes,CapHatCocklogo2,1384,477,nsZcWKM6bCckPxET2
cook cap with logo,,,Green,No,920,230,51,Green,White,1x1,830,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,work,5,HeadCap,Yes,For sale,2.0.0,Yes,CapHatCocklogo3,1384,478,EC3eeFpSny36NKnL6
cook cap with logo,,,Brown,No,920,230,51,Brown,Beige,1x1,830,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,work,6,HeadCap,Yes,For sale,2.0.0,Yes,CapHatCocklogo4,1384,479,F5FdrSZKGTDgftLbY
cool hyacinth crown,,,NA,Yes,NFS,1280,103,Blue,Orange,1x1,NA,NA,Crafting,,NA,NA,All Year,Spring,NA,Free,Free,Cute,Cool,fairy tale; party; vacation,1,HeadHairOrnament_Top,Yes,Not for sale,1.0.0,Yes,CapOrnamentHyacinth2,553,5097,95vRHFGEYo5ZGQssX
cool pansy crown,,,NA,Yes,NFS,960,103,Red,Blue,1x1,NA,NA,Crafting,,NA,NA,All Year,Winter,NA,Free,Free,Cute,Cool,fairy tale; party; vacation,1,HeadHairOrnament_Top,Yes,Not for sale,1.0.0,Yes,CapOrnamentPansy2,562,5106,GyeNhCRzLNF33hKqh
cool windflower crown,,,NA,Yes,NFS,960,103,Pink,Blue,1x1,NA,NA,Crafting,,NA,NA,All Year,Spring,NA,Free,Free,Cute,Cool,fairy tale; party; vacation,1,HeadHairOrnament_Top,Yes,Not for sale,1.0.0,Yes,CapOrnamentAnemone2,556,5100,8gj25M44duF3QM6Cu
cosmos crown,,,NA,Yes,NFS,560,103,Colorful,Colorful,1x1,NA,NA,Crafting,,NA,NA,All Year,Autumn,NA,Free,Free,Cute,Simple,fairy tale; party; vacation,1,HeadHairOrnament_Top,Yes,Not for sale,1.0.0,Yes,CapOrnamentCosmos1,564,5108,jF2NZPn7WLhoNzDic
crown,,,NA,No,1000000,250000,51,Yellow,Yellow,1x1,900000,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Gorgeous,Elegant,fairy tale; formal; party; theatrical,1,HeadHairOrnament_Peak,Yes,For sale,1.0.0,Yes,CapOrnamentAQueen0,1014,8000,HsmAmzyoymYTYqKFg
cute lily crown,,,NA,Yes,NFS,800,103,Pink,Orange,1x1,NA,NA,Crafting,,NA,NA,All Year,Summer,NA,Free,Free,Cute,Simple,fairy tale; party; vacation,1,HeadHairOrnament_Top,Yes,Not for sale,1.0.0,Yes,CapOrnamentYuri2,571,5115,7asbWZybHzvF3zE7j
cute rose crown,,,NA,Yes,NFS,960,103,Pink,Orange,1x1,NA,NA,Crafting,,NA,NA,All Year,All Year,NA,Free,Free,Cute,Simple,fairy tale; party; vacation,1,HeadHairOrnament_Top,Yes,Not for sale,1.0.0,Yes,CapOrnamentRose2,568,5112,Fj9YYwxNxHsQEy9vv
cycling cap,,,Blue,No,1100,275,51,White,Blue,1x1,990,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Active,outdoorsy; sporty,1,HeadCap,Yes,For sale,1.0.0,Yes,CapHatCycle0,633,5257,3E8cqPTbQkn6s782m
cycling cap,,,Yellow & avocado,No,1100,275,51,Black,Yellow,1x1,990,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Active,outdoorsy; sporty,2,HeadCap,Yes,For sale,1.0.0,Yes,CapHatCycle3,633,11670,r6hDFg37Hgnjd5vTd
cycling cap,,,Black & red,No,1100,275,51,Red,Black,1x1,990,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Active,outdoorsy; sporty,3,HeadCap,Yes,For sale,1.0.0,Yes,CapHatCycle2,633,11669,TpW8PjjyqbTLYpSPi
cycling cap,,,Red,No,1100,275,51,Red,Orange,1x1,990,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Active,outdoorsy; sporty,4,HeadCap,Yes,For sale,1.0.0,Yes,CapHatCycle5,633,11672,joTipBDN2YiPMpAe4
cycling cap,,,Blue & purple,No,1100,275,51,Pink,Purple,1x1,990,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Active,outdoorsy; sporty,5,HeadCap,Yes,For sale,1.0.0,Yes,CapHatCycle7,633,11674,Gqg3MTGrfcxQEzgDw
cycling cap,,,Red & green,No,1100,275,51,Green,Red,1x1,990,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Active,outdoorsy; sporty,6,HeadCap,Yes,For sale,1.0.0,Yes,CapHatCycle4,633,11671,GFa3NnPb5qaci6X8N
cycling cap,,,Black & blue,No,1100,275,51,Blue,Black,1x1,990,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Active,outdoorsy; sporty,7,HeadCap,Yes,For sale,1.0.0,Yes,CapHatCycle1,633,11668,nyyNBZsvn3jwbZ4Gd
cycling cap,,,Lime & purple,No,1100,275,51,Purple,Green,1x1,990,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Active,outdoorsy; sporty,8,HeadCap,Yes,For sale,1.0.0,Yes,CapHatCycle6,633,11673,atXoAhZPftSWwfuNn
DAL cap,,,NA,No,NFS,1010,251,Blue,Yellow,1x1,NA,NA,Dodo Airlines,Received in mail from DAL after 130 flights,NA,NA,All Year,All Year,NA,Free,Free,Simple,Gorgeous,outdoorsy; sporty; vacation,1,HeadCap,Yes,Not for sale,1.0.0,Yes,CapHatDal0,1186,12132,HmDxQzzqcLnkqBTAc
dandy hat,,,White,No,1100,275,51,White,White,1x1,990,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,Winter,Free,Free,Elegant,Elegant,everyday,1,HeadCap,Yes,For sale,1.0.0,Yes,CapHatCasquette5,685,11535,4mb7j2hfguEA5wZ5k
dandy hat,,,Gray,No,1100,275,51,Gray,Gray,1x1,990,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,Summer,Free,Free,Elegant,Elegant,everyday,2,HeadCap,Yes,For sale,1.0.0,Yes,CapHatCasquette4,685,11534,wQ6Su5qGTyjJmy5g4
dandy hat,,,Green,No,1100,275,51,Green,Green,1x1,990,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Free,Elegant,Elegant,everyday,3,HeadCap,Yes,For sale,1.0.0,Yes,CapHatCasquette2,685,11532,HbA8YckX9QtLbKrTp
dandy hat,,,Blue,No,1100,275,51,Aqua,Aqua,1x1,990,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Free,Elegant,Elegant,everyday,4,HeadCap,Yes,For sale,1.0.0,Yes,CapHatCasquette1,685,11531,3wDCpqJQpzaj9CxYk
dandy hat,,,Purple,No,1100,275,51,Purple,Purple,1x1,990,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Free,Elegant,Elegant,everyday,5,HeadCap,Yes,For sale,1.0.0,Yes,CapHatCasquette3,685,11533,ETjNE3CojZXppAi7y
dandy hat,,,Camel,No,1100,275,51,Brown,Brown,1x1,990,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Free,Elegant,Elegant,everyday,6,HeadCap,Yes,For sale,1.0.0,Yes,CapHatCasquette0,685,5333,2BeZbWe4SHpLpCYy3
dark cosmos crown,,,NA,Yes,NFS,3360,103,Red,Red,1x1,NA,NA,Crafting,,NA,NA,All Year,Autumn,NA,Free,Free,Cute,Cool,fairy tale; party; vacation,1,HeadHairOrnament_Top,Yes,Not for sale,1.0.0,Yes,CapOrnamentCosmos3,566,5110,jx7LXntCK2GiwXTo7
dark lily crown,,,NA,Yes,NFS,960,103,Red,Black,1x1,NA,NA,Crafting,,NA,NA,All Year,Summer,NA,Free,Free,Cute,Cool,fairy tale; party; vacation,1,HeadHairOrnament_Top,Yes,Not for sale,1.0.0,Yes,CapOrnamentYuri3,572,5116,tQPbQCDeX6muarGM2
dark tulip crown,,,NA,Yes,NFS,800,103,Red,Black,1x1,NA,NA,Crafting,,NA,NA,All Year,Spring,NA,Free,Free,Cute,Cool,fairy tale; party; vacation,1,HeadHairOrnament_Top,Yes,Not for sale,1.0.0,Yes,CapOrnamentTulip3,560,5104,b4SfkEZZkMpc9qPDu
denim cap,,,Blue,No,770,192,51,Blue,Blue,1x1,690,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Free,Simple,Active,everyday; outdoorsy; sporty,1,HeadCap,Yes,For sale,1.0.0,Yes,CapHatDenim0,632,5256,eZgTWRWftQMBQQ7es
denim cap,,,White,No,770,192,51,White,White,1x1,690,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,All Year,Free,Free,Simple,Active,everyday; outdoorsy; sporty,2,HeadCap,Yes,For sale,1.0.0,Yes,CapHatDenim3,632,11522,hPaLtTcNfhbbDvwDj
denim cap,,,Black,No,770,192,51,Black,Black,1x1,690,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,All Year,Free,Free,Simple,Active,everyday; outdoorsy; sporty,3,HeadCap,Yes,For sale,1.0.0,Yes,CapHatDenim2,632,11521,ceSm5pXs7zvDcNQN9
denim cap,,,Light blue,No,770,192,51,Aqua,Aqua,1x1,690,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Free,Simple,Active,everyday; outdoorsy; sporty,4,HeadCap,Yes,For sale,1.0.0,Yes,CapHatDenim1,632,11520,mavAuYBGHCsYFM2TX
detective hat,,,Gray,No,2100,525,51,Gray,Gray,1x1,1900,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Elegant,Cool,work,1,HeadCap,Yes,For sale,1.0.0,Yes,CapHatDetective1,714,11819,hG3EBHxFL38zt2KaF
detective hat,,,Brown,No,2100,525,51,Brown,Brown,1x1,1900,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Elegant,Cool,work,2,HeadCap,Yes,For sale,1.0.0,Yes,CapHatDetective0,714,5371,SXLWLFCCLsThXCtvb
detective hat,,,Beige,No,2100,525,51,Beige,Beige,1x1,1900,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Elegant,Cool,work,3,HeadCap,Yes,For sale,1.0.0,Yes,CapHatDetective2,714,11820,omkTsG5zKQggz5kh6
DJ cap,,,Black,No,770,192,51,Black,Gray,1x1,690,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,All Year,Free,Free,Simple,Cool,everyday; comfy; sporty,1,Headgear_HasBang,No,For sale,1.0.0,Yes,CapBangsHeadphone3,832,11538,goCGnSxhi3dXDzWrb
DJ cap,,,Pink,No,770,192,51,Pink,Gray,1x1,690,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Simple,Cool,everyday; comfy; sporty,2,Headgear_HasBang,No,For sale,1.0.0,Yes,CapBangsHeadphone1,832,11536,nSjJxHePsoxyZkCBv
DJ cap,,,Orange,No,770,192,51,Orange,Gray,1x1,690,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Simple,Cool,everyday; comfy; sporty,3,Headgear_HasBang,No,For sale,1.0.0,Yes,CapBangsHeadphone2,832,11537,5p3Q6mLEqr2CC7zRS
DJ cap,,,Blue,No,770,192,51,Blue,Gray,1x1,690,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Simple,Cool,everyday; comfy; sporty,4,Headgear_HasBang,No,For sale,1.0.0,Yes,CapBangsHeadphone0,832,5682,m2A9G6oaXagTxdqBL
do-rag,,,Black,No,560,140,51,Black,White,1x1,500,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,work,1,HeadCap,Yes,For sale,1.0.0,Yes,CapHatTriangle4,596,10747,kMwprrwYCa7gHoxwd
do-rag,,,Red,No,560,140,51,Red,White,1x1,500,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,work,2,HeadCap,Yes,For sale,1.0.0,Yes,CapHatTriangle2,596,10745,59YYmLu9PCXhnG7rQ
do-rag,,,Pink,No,560,140,51,Pink,White,1x1,500,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,work,3,HeadCap,Yes,For sale,1.0.0,Yes,CapHatTriangle3,596,10746,nHiB24TbQu6WZiKWt
do-rag,,,Yellow,No,560,140,51,Yellow,White,1x1,500,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,work,4,HeadCap,Yes,For sale,1.0.0,Yes,CapHatTriangle0,596,5145,REoEqtTNsTJMRwEbK
do-rag,,,Green,No,560,140,51,Green,White,1x1,500,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,work,5,HeadCap,Yes,For sale,1.0.0,Yes,CapHatTriangle6,596,10749,ZkS777yWnbeDvLwRs
do-rag,,,Blue,No,560,140,51,Blue,White,1x1,500,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,work,6,HeadCap,Yes,For sale,1.0.0,Yes,CapHatTriangle1,596,10744,Hit7pRscB5rzESY7p
do-rag,,,Purple,No,560,140,51,Purple,White,1x1,500,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,work,7,HeadCap,Yes,For sale,1.0.0,Yes,CapHatTriangle5,596,10748,2T2zrhHDbm9g7JPgL
do-rag,,,Beige,No,560,140,51,Beige,White,1x1,500,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,work,8,HeadCap,Yes,For sale,1.0.0,Yes,CapHatTriangle7,596,10750,4DbxvejJF4rG9XJN8
dotted shower cap,,,Pink,No,560,140,51,Pink,Pink,1x1,500,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Womanly,Simple,Cute,comfy,1,HeadCap,Yes,For sale,1.0.0,Yes,CapHatShowercap0,661,5298,8r6Dii3ZfTYyRTTjq
dotted shower cap,,,Blue,No,560,140,51,Aqua,Aqua,1x1,500,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Womanly,Simple,Cute,comfy,2,HeadCap,Yes,For sale,1.0.0,Yes,CapHatShowercap1,661,10825,EdHBGXayXrAsHKEBr
